instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿lou.ky.0105,﻿college,﻿St. Joseph's College,English,,,,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.81142142,-85.47126817,,,,﻿geo_a_elder_901,﻿Rev.,﻿Geo. A. M. Elder,,﻿President,,,,﻿conducted by Roman Catholic clergymen,,1834,"﻿No longer an active institution, now a whiskey museum. Here is info on its history: https://www.jesuits.org/our-work/shmr/what-we-have-learned/st-josephs-college-bardstown-kentucky/ ; https://en.wikipedia.org/wiki/Spalding_Hall","﻿The branches actually taught, are the languages, viz: Latin, Greek, French and Spanish : Mathematics, in all the branches: Latin and English Versification: Rheto-ric, including composition and elocution; Mental Philo-sophy, Natural Philosophy, including the elements of Chemistry: Pneumatics, Electricity, &c. illustrated by experiments. The apparatus for Natural and Experimental Philosophy, is actually as complete as any in the western country, and will be occasionally increased by new invoices from Europe. History and Geography, with the use of the maps and globes, are taught with particular attention.",,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0106,﻿college,﻿St. Thomas' College,English,﻿considered as an appendage to St. Joseph's College in Bardsown,"﻿four miles south of Bardstown, half a mile from the Nashviille Road",,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.766944,-85.483333,,,,﻿geo_a_elder_901,﻿Rev.,﻿Geo. A. M. Elder,,﻿President,,,,,,1834,﻿https://en.wikipedia.org/wiki/St._Thomas_Church_and_Howard%E2%80%93Flaget_House,"﻿In this College are taught, Reading, Writing and A-rithmetic. English Grammar; Geography, with the use of the Maps and Globes; Book-keeping, Surveying, and the most essential branches of Mathematics, The Latin, Greek and French Languages.",﻿by the Right Rev. Bishop of Bardstown in 1811,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9012,﻿college,﻿St. Mary's Seminary,English,,,,﻿Washington County,﻿Marion County,,﻿Lebanon,﻿KY,﻿KY,37.56946499,-85.34408288,,,,,,,,,,,,,,1834,﻿https://en.wikipedia.org/wiki/St._Mary%27s_College_(Kentucky) ; https://explorekyhistory.ky.gov/items/show/260,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0107,﻿convent,﻿St. Rose,English,﻿convent of Dominicans,,,﻿Washington County,﻿Washington County,﻿Springfield,﻿Springfield,﻿KY,﻿KY,37.69344761,-85.26339642,,,,﻿g_martin_901,﻿Rev.,﻿G. Martin,,﻿Superiour,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿stl.mo.9006,﻿seminary,﻿St. Mary's Seminary,English,﻿Diocesan Clerical Seminary,,,﻿Perry County,﻿Perry County,﻿Barrens,﻿Perryville,﻿MO,﻿MO,37.72702392,-89.88984099,,,,﻿jb_tornatore_901,﻿Very Rev.,﻿J.B. Tornatore,,﻿Superiour,,,,"﻿under the care of the Priests of the Congregation of the Mission instituted by St. Vincent of Paul, commonly called Lazarists",,1834,"﻿https://en.wikipedia.org/wiki/St._Mary%27s_of_the_Barrens_Catholic_Church_(Perryville,_Missouri) ; St. Mary of the Barrens (Perry County, Missouri) - Missouri Life TV Season 5 - YouTube",,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0118,﻿academy,﻿Female Academy of Nazareth,English,,﻿Nazareth (community),,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,﻿KY,37.85131853,-85.4734955,,,,﻿joh_b_david_901,﻿Right Rev.,﻿David,,﻿Bishop,,,,﻿Conducted by the Sisters of Charity,,1834,﻿https://nazareth.org/about/ ; https://www.kyhistory.com/digital/collection/PH/id/695/,"﻿Reading, Writing, Arithmetic, English Grammar, Ge-ography, (with the use of the Globes,) History, Rheto-ric, Botany, Natural Philosophy, including the principles of Astronomy; Opticks, Chemistry, &e; Plain Sewing Marking, Needlework, Drawing, Painting, Music, and the French Language. This last branch, to wit, (the French Language,) is taught with the greatest correct-ness, both as to grammar and pronunciation, there being actually in the institution several French sisters, besides others who understand and speak the language very cor-rectly. A course of lectures on Rhetoric and Philosophy, (Natural and Moral,) shall be annually given by the Professor of St. Joseph's College, Lessons and Exercises in polite English Literature, will also occasionally be given.",,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0118,﻿academy,﻿Female Academy of Nazareth,English,,﻿Nazareth (community),,,﻿Nelson County,﻿Bardstown,﻿Bardstown,﻿KY,,37.85131853,-85.4734955,,,,,,,,﻿Mother Superiour,,,,﻿Conducted by the Sisters of Charity,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0134,﻿academy,﻿Female Academy of Loretto,English,,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,﻿KY,37.65963579,-85.39593267,,,,﻿ben_j_flaget_901,﻿Rev. Dr.,﻿Flaget,,﻿Bishop of Bardstown,,,,"﻿under the direction of the Sisters of ""Mary at the Foot of the Cross""",,1834,﻿https://www.lorettocommunity.org/about/history/motherhouse-history/,"﻿reading, writing, arithmetic, plain sewing, english grammar, gepgraphy, history, needle-work, embroidery, drawing, painting, rhetoric, composition",,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0134,﻿academy,﻿Female Academy of Loretto,English,,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,,37.65963579,-85.39593267,,,,﻿guy_i_chabrat_901,﻿Rev. Mr.,﻿Chabrat,,,,,,"﻿under the direction of the Sisters of ""Mary at the Foot of the Cross""",,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.0158,﻿monastery,﻿Monastery of St. Magdalen,English,,﻿at St. Rose,,﻿Washington County,﻿Washington County,,﻿Saint Catharine,﻿KY,﻿KY,37.71013369,-85.25986873,,,,,,,,,,,,﻿under the direction of the Nuns of St. Dominick,,1834,﻿https://oppeace.org/who-we-are/history/,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9034,﻿convent,﻿Convent of Holy Mary,English,﻿a branch establishment,,,﻿Washington County,﻿Marion County,﻿Loretto,﻿Nerinx,﻿KY,﻿KY,37.65963579,-85.39593267,,,,,,,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿lou.ky.9013,﻿convent,﻿Convent of Gethsemani,English,,,,,﻿Nelson County,,﻿Trappist,﻿KY,﻿KY,37.66453035,-85.52900423,,,,,,,,,,,,,,1834,﻿https://monks.org/,,,﻿,﻿,﻿Bardstown,Bardstown
﻿vin.in.9000,﻿convent,﻿St. Clare's Convent,English,,,,,,﻿Vincennes,,﻿IN,,37.66453035,-85.52900423,,,,,,,,,,,,﻿manage[d] and govern[ed] [by] Sisters of Charity,,1834,,"﻿English, French, Arithmetic, Geography, History, Rhetoric, Plain Sewing, Marking and Ornamental Needle-work, Drawing, Painting in water colors, Fancy work and Embroidery, Spelling, Reading, Writing, Grammar and Syntax, music (piano forte and guitar)",,﻿,﻿,﻿Bardstown,Bardstown
﻿alt.il.9003,﻿school,not recorded,English,,,,,,﻿Kaskaskias,,﻿IL,,37.66453035,-85.52900423,,,,,,,,,,,,﻿conducted by the Ladies of the Visitation,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
